customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,SeniorCitizenLabel,TenureBand,ChurnFlag,RevenueAtRisk,RiskTier,ExpectedTotal,ChargeDifference
9746-YKGXB,Male,0,Yes,Yes,52,No,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),44.25,2276.1,No,Non-Senior,Loyal,0,0.0,Low Risk,2301.0,-24.90000000000009
3926-YZVVX,Female,0,No,No,41,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),50.05,2029.05,No,Non-Senior,Established,0,0.0,Low Risk,2052.0499999999997,-22.999999999999773
6000-UKLWI,Male,0,No,No,41,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.15,802.35,No,Non-Senior,Established,0,0.0,Low Risk,826.15,-23.799999999999955
2079-FBMZK,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.25,418.4,Yes,Non-Senior,New Customer,1,69.25,High Risk,415.5,2.8999999999999773
6332-FBZRI,Male,0,Yes,Yes,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),69.35,4653.25,No,Non-Senior,Loyal,0,0.0,Low Risk,4646.45,6.800000000000182
2096-XOTMO,Female,0,Yes,Yes,16,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.35,275.9,No,Non-Senior,Early,0,0.0,Medium Risk,309.6,-33.700000000000045
3266-FTKHB,Male,0,No,No,17,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.15,343.45,No,Non-Senior,Early,0,0.0,Low Risk,325.54999999999995,17.900000000000034
8221-EQDGL,Male,0,Yes,No,35,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,61.0,2130.45,No,Non-Senior,Established,0,0.0,Low Risk,2135.0,-4.550000000000182
2346-LOCWC,Female,0,Yes,Yes,58,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.5,1191.4,No,Non-Senior,Loyal,0,0.0,Low Risk,1189.0,2.400000000000091
6608-QQLVK,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.5,50.5,Yes,Non-Senior,New Customer,1,50.5,High Risk,50.5,0.0
0298-XACET,Male,0,Yes,Yes,52,No,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,50.2,2554.0,No,Non-Senior,Loyal,0,0.0,Low Risk,2610.4,-56.40000000000009
7560-QJAVJ,Female,0,No,No,70,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),79.6,5589.45,No,Non-Senior,Loyal,0,0.0,Low Risk,5572.0,17.449999999999818
2995-YWTCD,Female,0,Yes,Yes,19,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),24.9,467.7,No,Non-Senior,Early,0,0.0,Low Risk,473.09999999999997,-5.399999999999977
3551-HUAZH,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,74.4,Yes,Senior,New Customer,1,74.4,High Risk,74.4,0.0
9137-UIYPG,Female,0,Yes,Yes,35,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.9,3756.45,No,Non-Senior,Established,0,0.0,Low Risk,3741.5,14.949999999999818
2809-ZMYOQ,Female,0,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,3334.9,No,Non-Senior,Established,0,0.0,Low Risk,3243.2,91.70000000000027
5084-OOVCJ,Female,0,Yes,Yes,17,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.35,920.5,No,Non-Senior,Early,0,0.0,Medium Risk,940.95,-20.450000000000045
0254-WWRKD,Female,0,Yes,Yes,67,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),50.55,3431.75,No,Non-Senior,Loyal,0,0.0,Low Risk,3386.85,44.90000000000009
7727-SHVZV,Female,0,No,No,9,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.5,150.35,No,Non-Senior,New Customer,0,0.0,High Risk,175.5,-25.150000000000006
6302-JGYRJ,Male,0,No,Yes,31,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,79.45,2587.7,Yes,Non-Senior,Established,1,79.45,Low Risk,2462.9500000000003,124.74999999999955
5339-PXDVH,Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,90.65,367.95,No,Non-Senior,New Customer,0,0.0,High Risk,362.6,5.349999999999966
2205-LPVGL,Male,1,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),89.85,5125.75,No,Senior,Loyal,0,0.0,Low Risk,5211.299999999999,-85.54999999999927
8782-NUUOL,Male,0,No,No,60,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,79.0,4801.1,No,Non-Senior,Loyal,0,0.0,Low Risk,4740.0,61.100000000000364
3685-YLCMQ,Male,0,No,No,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,104.65,6219.6,Yes,Non-Senior,Loyal,1,104.65,Low Risk,6069.700000000001,149.89999999999964
7601-WFVZV,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.55,19.55,No,Non-Senior,New Customer,0,0.0,High Risk,19.55,0.0
4609-KNNWG,Female,0,Yes,Yes,27,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.9,550.1,No,Non-Senior,Established,0,0.0,Low Risk,537.3,12.800000000000068
4868-AADLV,Male,1,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,116.25,7862.25,No,Senior,Loyal,0,0.0,Low Risk,7672.5,189.75
9529-OFXHY,Male,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.75,1242.2,No,Non-Senior,Early,0,0.0,Medium Risk,1316.25,-74.04999999999995
8634-MPHTR,Male,1,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,4871.05,Yes,Senior,Established,1,100.05,Low Risk,4702.349999999999,168.70000000000073
2669-QVCRG,Female,0,No,No,41,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),81.3,3190.65,No,Non-Senior,Established,0,0.0,Low Risk,3333.2999999999997,-142.64999999999964
2478-EEWWM,Male,0,Yes,No,59,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.3,2666.75,No,Non-Senior,Loyal,0,0.0,Low Risk,2613.7,53.05000000000018
9174-IHETN,Female,0,No,Yes,50,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),70.35,3533.6,No,Non-Senior,Loyal,0,0.0,Low Risk,3517.4999999999995,16.100000000000364
2233-TXSIU,Male,0,Yes,Yes,17,No,No,DSL,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),44.45,792.15,No,Non-Senior,Early,0,0.0,Low Risk,755.6500000000001,36.499999999999886
9644-UMGQA,Male,0,Yes,Yes,6,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.15,295.65,No,Non-Senior,New Customer,0,0.0,High Risk,294.9,0.75
3256-EZDBI,Male,1,Yes,No,51,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),29.45,1459.35,No,Senior,Loyal,0,0.0,Low Risk,1501.95,-42.600000000000136
8761-NSOBC,Male,0,No,No,44,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,100.55,4398.15,Yes,Non-Senior,Established,1,100.55,Low Risk,4424.2,-26.050000000000182
0419-YAAPX,Male,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.3,4297.95,No,Non-Senior,Loyal,0,0.0,Low Risk,4179.7,118.25
8413-VONUO,Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,95.65,167.3,Yes,Non-Senior,New Customer,1,95.65,High Risk,191.3,-24.0
0872-CASZJ,Male,0,Yes,No,59,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,69.1,4096.9,No,Non-Senior,Loyal,0,0.0,Low Risk,4076.8999999999996,20.0
4726-DLWQN,Male,1,No,No,50,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),70.35,3454.6,No,Senior,Loyal,0,0.0,Low Risk,3517.4999999999995,-62.899999999999636
8164-OCKUJ,Female,0,Yes,Yes,59,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.6,1286.0,No,Non-Senior,Loyal,0,0.0,Low Risk,1215.4,70.59999999999991
3094-JOJAI,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,74.15,1387.0,No,Non-Senior,Early,0,0.0,Medium Risk,1334.7,52.299999999999955
9494-MRNYX,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.05,786.3,No,Non-Senior,New Customer,0,0.0,High Risk,750.5,35.799999999999955
2599-CZABP,Male,0,Yes,No,14,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,44.6,641.25,No,Non-Senior,Early,0,0.0,Low Risk,624.4,16.850000000000023
7945-PRBVF,Male,0,No,No,35,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),21.45,705.45,No,Non-Senior,Established,0,0.0,Low Risk,750.75,-45.299999999999955
4544-RXFMG,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,43.45,345.5,No,Non-Senior,New Customer,0,0.0,Low Risk,347.6,-2.1000000000000227
0859-YGKFW,Male,0,Yes,Yes,18,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),20.05,345.9,No,Non-Senior,Early,0,0.0,Low Risk,360.90000000000003,-15.000000000000057
1150-FTQGN,Female,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),94.15,5811.8,No,Non-Senior,Loyal,0,0.0,Low Risk,5649.0,162.80000000000018
9223-UCPVT,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,94.4,94.4,Yes,Non-Senior,New Customer,1,94.4,High Risk,94.4,0.0
7196-LIWRH,Female,0,No,No,6,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.55,124.45,No,Non-Senior,New Customer,0,0.0,Low Risk,117.30000000000001,7.1499999999999915
5448-VWNAM,Female,0,No,Yes,19,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,75.9,1375.6,No,Non-Senior,Early,0,0.0,Medium Risk,1442.1000000000001,-66.50000000000023
1177-XZBJL,Male,0,Yes,Yes,53,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),64.15,3491.55,No,Non-Senior,Loyal,0,0.0,Low Risk,3399.9500000000003,91.59999999999991
3518-FSTWG,Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.55,7920.7,No,Senior,Loyal,0,0.0,Low Risk,7887.599999999999,33.100000000000364
9330-VOFSZ,Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.8,6640.7,No,Non-Senior,Loyal,0,0.0,Low Risk,6648.0,-7.300000000000182
4351-QLCSU,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),55.0,55.0,Yes,Non-Senior,New Customer,1,55.0,High Risk,55.0,0.0
0939-EREMR,Female,0,No,Yes,13,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,53.45,718.1,No,Non-Senior,Early,0,0.0,Medium Risk,694.85,23.25
9389-ACWBI,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),69.95,320.4,No,Non-Senior,New Customer,0,0.0,High Risk,349.75,-29.350000000000023
5419-JPRRN,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.45,101.45,Yes,Non-Senior,New Customer,1,101.45,High Risk,101.45,0.0
3644-QXEHN,Male,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,97.0,1334.45,No,Non-Senior,Early,0,0.0,Medium Risk,1261.0,73.45000000000005
2911-IJORQ,Male,0,No,No,37,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),90.6,3358.65,No,Non-Senior,Established,0,0.0,Low Risk,3352.2,6.450000000000273
5921-NGYRH,Male,0,Yes,No,64,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.55,4764.0,No,Non-Senior,Loyal,0,0.0,Low Risk,4707.2,56.80000000000018
2100-BDNSN,Female,0,Yes,No,5,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),67.95,350.3,Yes,Non-Senior,New Customer,1,67.95,High Risk,339.75,10.550000000000011
5998-DZLYR,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),94.35,5703.0,No,Non-Senior,Loyal,0,0.0,Low Risk,5755.349999999999,-52.349999999999454
0488-GSLFR,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.5,69.5,Yes,Non-Senior,New Customer,1,69.5,High Risk,69.5,0.0
9318-NKNFC,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,18.85,18.85,Yes,Non-Senior,New Customer,1,18.85,High Risk,18.85,0.0
3985-HOYPM,Male,0,No,No,26,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.4,525.55,No,Non-Senior,Established,0,0.0,Low Risk,504.4,21.149999999999977
9728-FTTVZ,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.2,69.2,Yes,Non-Senior,New Customer,1,69.2,High Risk,69.2,0.0
9548-LERKT,Male,0,Yes,No,24,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.75,483.15,No,Non-Senior,Early,0,0.0,Low Risk,474.0,9.149999999999977
6576-FBXOJ,Male,0,Yes,No,17,No,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,54.6,934.8,No,Non-Senior,Early,0,0.0,Low Risk,928.2,6.599999999999909
4310-KEDTB,Female,0,No,Yes,26,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,29.8,786.5,No,Non-Senior,Established,0,0.0,Low Risk,774.8000000000001,11.699999999999932
7254-IQWOZ,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,69.65,Yes,Non-Senior,New Customer,1,69.65,High Risk,69.65,0.0
2474-BRUCM,Male,1,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,101.85,4086.3,Yes,Senior,Established,1,101.85,Low Risk,4074.0,12.300000000000182
4062-HBMOS,Male,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.05,5364.8,No,Non-Senior,Loyal,0,0.0,Low Risk,5358.599999999999,6.200000000000728
0742-NXBGR,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,82.3,82.3,Yes,Non-Senior,New Customer,1,82.3,High Risk,82.3,0.0
2676-ISHSF,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.3,20.3,No,Non-Senior,New Customer,0,0.0,High Risk,20.3,0.0
9236-NDUCW,Female,0,No,No,21,No,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,35.1,770.4,No,Non-Senior,Early,0,0.0,Low Risk,737.1,33.299999999999955
4753-PADAS,Female,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),105.7,6816.95,No,Non-Senior,Loyal,0,0.0,Low Risk,7081.900000000001,-264.9500000000007
6103-QCKFX,Female,0,Yes,Yes,44,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),56.25,2419.55,No,Non-Senior,Established,0,0.0,Low Risk,2475.0,-55.44999999999982
7781-EWARA,Male,0,Yes,Yes,70,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,60.35,4138.7,No,Non-Senior,Loyal,0,0.0,Low Risk,4224.5,-85.80000000000018
6110-OHIHY,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79.25,267.6,Yes,Non-Senior,New Customer,1,79.25,High Risk,237.75,29.850000000000023
7018-FPXHH,Male,0,Yes,Yes,56,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),59.8,3457.45,No,Non-Senior,Loyal,0,0.0,Low Risk,3348.7999999999997,108.65000000000009
5889-LFOLL,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.6,1115.2,Yes,Non-Senior,Early,1,84.6,Medium Risk,1099.8,15.400000000000091
5708-EVONK,Female,0,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.4,5435.6,Yes,Non-Senior,Loyal,1,93.4,Low Risk,5417.200000000001,18.399999999999636
8708-XPXHZ,Female,0,Yes,Yes,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,4186.3,Yes,Non-Senior,Established,1,94.2,Low Risk,3956.4,229.9000000000001
0616-ATFGB,Male,1,Yes,No,1,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.05,25.05,Yes,Senior,New Customer,1,25.05,High Risk,25.05,0.0
0572-ZJKLT,Female,0,Yes,Yes,46,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,99.65,4630.2,No,Non-Senior,Established,0,0.0,Low Risk,4583.900000000001,46.29999999999927
5135-RDDQL,Female,0,Yes,Yes,63,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),50.65,3221.25,No,Non-Senior,Loyal,0,0.0,Low Risk,3190.95,30.300000000000182
1353-LJWEM,Male,0,No,No,11,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,60.9,688.5,No,Non-Senior,New Customer,0,0.0,High Risk,669.9,18.600000000000023
1794-SWWKL,Male,0,Yes,Yes,15,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),59.65,867.1,No,Non-Senior,Early,0,0.0,Medium Risk,894.75,-27.649999999999977
6166-YIPFO,Male,0,Yes,No,72,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,64.7,4746.05,No,Non-Senior,Loyal,0,0.0,Low Risk,4658.400000000001,87.64999999999964
7016-BPGEU,Female,0,No,No,29,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.1,712.85,Yes,Non-Senior,Established,1,25.1,Low Risk,727.9000000000001,-15.050000000000068
6876-ADESB,Male,0,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,48.95,48.95,Yes,Non-Senior,New Customer,1,48.95,High Risk,48.95,0.0
9332-GYWLO,Female,0,Yes,Yes,6,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,54.85,355.1,No,Non-Senior,New Customer,0,0.0,High Risk,329.1,26.0
1963-SVUCV,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.3,45.3,Yes,Non-Senior,New Customer,1,45.3,High Risk,45.3,0.0
4184-VODJZ,Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,91.35,5764.7,No,Non-Senior,Loyal,0,0.0,Low Risk,5755.049999999999,9.650000000000546
0220-EBGCE,Male,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.85,167.3,Yes,Non-Senior,New Customer,1,85.85,High Risk,171.7,-4.399999999999977
1092-WPIVQ,Female,0,Yes,Yes,18,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,25.1,428.45,No,Non-Senior,Early,0,0.0,Low Risk,451.8,-23.350000000000023
7233-IOQNP,Female,0,Yes,No,43,No,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),34.0,1505.35,No,Non-Senior,Established,0,0.0,Low Risk,1462.0,43.34999999999991
2834-JKOOW,Female,0,No,No,15,No,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Mailed check,45.9,693.45,No,Non-Senior,Early,0,0.0,Low Risk,688.5,4.9500000000000455
2754-VDLTR,Male,0,No,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,95.2,930.4,Yes,Non-Senior,New Customer,1,95.2,High Risk,952.0,-21.600000000000023
2400-FEQME,Male,0,Yes,Yes,55,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.5,1177.95,No,Non-Senior,Loyal,0,0.0,Low Risk,1127.5,50.450000000000045
3190-XFANI,Male,0,No,Yes,49,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),100.6,5069.65,Yes,Non-Senior,Loyal,1,100.6,Low Risk,4929.4,140.25
7551-DACSP,Male,0,Yes,Yes,6,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.3,324.25,Yes,Non-Senior,New Customer,1,55.3,High Risk,331.79999999999995,-7.5499999999999545
4957-SREEC,Male,0,Yes,Yes,70,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.35,1458.1,No,Non-Senior,Loyal,0,0.0,Low Risk,1424.5,33.59999999999991
7235-NXZCP,Male,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.85,156.4,Yes,Senior,New Customer,1,74.85,High Risk,149.7,6.700000000000017
0230-UBYPQ,Male,1,Yes,No,63,No,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),36.1,2298.9,No,Senior,Loyal,0,0.0,Low Risk,2274.3,24.59999999999991
4923-ADWXJ,Female,0,No,No,25,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.8,1679.65,No,Non-Senior,Established,0,0.0,Low Risk,1645.0,34.65000000000009
1763-KUAAW,Female,1,No,No,18,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),20.35,369.6,No,Senior,Early,0,0.0,Low Risk,366.3,3.3000000000000114
1104-TNLZA,Male,1,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.8,2998.0,No,Senior,Established,0,0.0,Low Risk,2962.4,35.59999999999991
5195-KPUNQ,Female,1,No,No,53,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,96.75,5206.55,No,Senior,Loyal,0,0.0,Low Risk,5127.75,78.80000000000018
0520-FDVVT,Male,0,No,No,35,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),102.35,3626.1,Yes,Non-Senior,Established,1,102.35,Low Risk,3582.25,43.84999999999991
3439-GVUSX,Male,0,No,No,1,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.4,24.4,No,Non-Senior,New Customer,0,0.0,High Risk,24.4,0.0
1444-VVSGW,Male,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),115.65,7968.85,Yes,Non-Senior,Loyal,1,115.65,Low Risk,8095.5,-126.64999999999964
5712-PTIWW,Male,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,79.85,152.45,Yes,Non-Senior,New Customer,1,79.85,High Risk,159.7,-7.25
5949-HGVJL,Female,0,Yes,No,26,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,73.05,1959.5,No,Non-Senior,Established,0,0.0,Low Risk,1899.3,60.200000000000045
5203-XEHAX,Female,0,No,No,34,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,64.35,2053.05,No,Non-Senior,Established,0,0.0,Low Risk,2187.8999999999996,-134.84999999999945
1635-HDGFT,Female,0,No,Yes,19,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.5,398.55,No,Non-Senior,Early,0,0.0,Low Risk,389.5,9.050000000000011
3315-TOTBP,Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,76.0,1130.85,Yes,Non-Senior,Early,1,76.0,Medium Risk,1140.0,-9.150000000000091
8050-XGRVL,Female,0,Yes,Yes,62,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),54.75,3425.35,No,Non-Senior,Loyal,0,0.0,Low Risk,3394.5,30.84999999999991
6661-HBGWL,Female,1,No,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.75,4323.45,Yes,Senior,Established,1,104.75,Low Risk,4399.5,-76.05000000000018
1518-VOWAV,Female,0,No,No,9,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.65,703.55,Yes,Non-Senior,New Customer,1,74.65,High Risk,671.85,31.699999999999932
9828-QHFBK,Male,0,No,No,24,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.15,1275.7,No,Non-Senior,Early,0,0.0,Medium Risk,1227.6,48.100000000000136
3908-MKIMJ,Male,1,Yes,No,68,No,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,41.95,2965.75,No,Senior,Loyal,0,0.0,Low Risk,2852.6000000000004,113.14999999999964
